id,reg,active,serial,hexIcao,airlineName,iataCodeShort,icaoCode,model,modelCode,numSeats,rolloutDate,firstFlightDate,deliveryDate,registrationDate,typeName,numEngines,engineType,isFreighter,productionLine,ageYears,verified,numRegistrations,firstRegistrationDate
15245,N938DZ,True,37291,AD03C4,Delta Air Lines,739,B739,B739,737-9GPER,180,2012-03-06,2012-03-06,2012-03-16,2023-05-03,Boeing 737-900,2,Jet,False,Boeing 737 NG,13.0,True,3,2012-03-16
9765,N649JB,True,2977,A88774,JetBlue Airways,320,A320,A320,320-232,162,2006-11-16,2006-11-16,2006-12-07,2006-12-07,Airbus A320,2,Jet,False,Airbus A320,18.3,True,1,2006-12-07
17369,N803AL,True,40621,AAED0D,American Airlines,788,B788,B788,B787-8,234,2015-03-18,2015-03-18,2015-05-05,2015-05-05,Boeing 787-8,2,Jet,False,Boeing 787,10.0,True,1,2015-05-05
182781,N85370,False,17000864,ABB5E3,SkyWest Airlines,E75,E175,E175,175LL,70,,,2020-10-17,2024-07-17,Embraer 175,2,Jet,False,Embraer ERJ170,4.4,True,2,2020-10-17
13585,N7739A,True,35110,AA77C0,Southwest Airlines,73G,B737,B737,B737-7BD,,2006-12-17,2006-12-17,2006-12-28,2012-09-21,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.2,True,2,2006-12-28
12047,N581NW,True,32982,A77AE0,Delta Air Lines,753,B753,B753,B757-351,234,2002-02-19,2002-02-19,2002-08-16,2009-08-30,Boeing 757-300,2,Jet,False,Boeing 757,23.1,True,3,2002-03-28
27432,N104UW,True,863,A01567,American Airlines,320,A320,A320,320-214,150,1999-05-04,1999-05-04,1999-06-29,2015-04-08,Airbus A320,2,Jet,False,Airbus A320,25.9,True,2,1999-06-29
25451,N708FR,True,7042,A972D3,Frontier Airlines,321,A321,A321,321-211,240,2016-03-15,2016-03-15,2016-03-24,2016-03-24,Airbus A321,2,Jet,False,Airbus A321,9.0,True,1,2016-03-24
18846,N69804,True,42816,A94AE3,United Airlines,739,B739,B739,B737-924ER,,2013-09-06,2013-09-06,2013-09-19,2013-09-19,Boeing 737-900,2,Jet,False,Boeing 737 NG,11.5,True,1,2013-09-19
2115314,N8942A,False,7942,AC56CF,Endeavor Air,CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2004-06-03,2021-01-29,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,20.8,True,4,2004-06-03
2122053,N516AE,True,10123,A677BE,PSA Airlines,,,,CRJ-701ER,,,,2003-10-30,2017-09-28,Canadair CRJ-701ER,,,False,,21.4,True,3,2003-10-30
14760,N8318F,True,36685,AB5F87,Southwest Airlines,738,B738,B738,B737-8H4,175,2012-08-08,2012-08-08,2012-08-17,2012-08-17,Boeing 737-800,2,Jet,False,Boeing 737 NG,12.6,True,1,2012-08-17
1456,N742PS,True,1275,A9FB4E,American Airlines,319,A319,A319,319-112,128,2000-07-06,2000-07-06,2000-07-31,2015-04-08,Airbus A319,2,Jet,False,Airbus A319,24.7,True,3,2000-07-31
91548,N919AK,True,44087,ACB824,Alaska Airlines,739,B739,B739,B737-9MAX,178,2021-01-29,,,2021-03-08,Boeing 737-900,2,Jet,False,Boeing 737 NG,4.1,True,1,2021-03-08
2986,N823NW,True,1628,AB3D41,Delta Air Lines,330,A330,A333,330-302,293,2015-01-12,2015-01-12,2015-08-26,2015-08-26,Airbus A330,2,Jet,False,Airbus A330,10.2,True,1,2015-08-26
2122233,N754SK,True,10215,AA2A7F,SkyWest Airlines,,,,CRJ-701ER,,,,2005-07-26,2005-07-26,Canadair CRJ-701ER,,,False,,19.6,True,1,2005-07-26
2122717,N537DT,True,11434,A6CACB,Delta Air Lines,32Q,A21N,A21N,321-271NX,,,,2023-06-14,2023-06-14,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.7,True,1,2023-06-14
10259,N7882B,False,30271,AAB0DE,Southwest Airlines,737,,B737,737-76Q,143,2000-12-15,2000-12-15,2001-01-24,2016-12-26,Boeing 737,2,Jet,False,Boeing 737,24.2,True,5,2001-01-24
184789,N501DA,True,10437,,Delta Air Lines,32Q,A21N,A21N,321-271NX,,,,,,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,,True,1,
2134070,N716AL,True,67808,A99262,Alaska Airlines,7M9,B39M,B39M,737-9MAX,,,,2024-04-30,2024-04-30,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,0.9,True,1,2024-04-30
14945,N940WN,True,36900,AD0F29,Southwest Airlines,73G,B737,B737,B737-7H4,143,2009-06-11,2009-06-11,2009-06-24,2009-06-24,Boeing 737-700,2,Jet,False,Boeing 737 NG,15.7,True,1,2009-06-24
185734,N295PQ,True,15295,A30961,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,76,2013-10-18,2013-10-18,2013-10-30,2013-10-30,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,11.4,True,1,2013-10-30
31510,N794JH,True,17000066,AAC7B1,Envoy Air,E70,E170,E170,170SE,70,,,2005-05-28,2024-03-12,Embraer 170,2,Jet,False,Embraer ERJ170,19.8,True,5,2005-05-28
12242,N989NN,True,33338,ADCDCC,American Airlines,738,B738,B738,B737-823,160,2016-03-24,2016-03-24,2016-04-08,2016-04-08,Boeing 737-800,2,Jet,False,Boeing 737 NG,9.0,True,1,2016-04-08
6288,N172DN,True,24775,A120F3,Delta Air Lines,76W,B763,B763,B767-332ER,208,1990-06-05,1990-06-05,1990-06-22,1990-06-22,Boeing 767-300,2,Jet,False,Boeing 767,34.8,True,1,1990-06-22
88613,N448YX,False,17000851,A56A91,Envoy Air,E75,E175,E175,175LR,76,2020-11-30,2020-11-30,2020-12-18,2023-04-11,Embraer 175,2,Jet,False,Embraer ERJ170,4.3,True,4,2020-12-18
2133326,N3139J,True,55234,A35592,JetBlue Airways,223,BCS3,BCS3,220-371,140,,2023-10-20,2023-11-16,2023-11-16,Airbus A220-300,2,Jet,False,Airbus A220,1.4,True,1,2023-11-16
12402,N727AN,True,33541,A9BD9A,American Airlines,773,B773,B773,B777-323ER,304,2014-01-27,2014-01-27,2014-02-25,2014-02-25,Boeing 777-300,2,Jet,False,Boeing 777,11.1,True,1,2014-02-25
14696,N923WN,True,36627,ACCB50,Southwest Airlines,73G,B737,B737,B737-7H4,143,2008-06-02,2008-06-02,2008-06-09,2008-06-09,Boeing 737-700,2,Jet,False,Boeing 737 NG,16.8,True,1,2008-06-09
2422,N174US,True,1492,A129DC,American Airlines,321,A321,A321,321-211,187,2001-04-11,2001-04-11,2001-05-10,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,23.9,True,2,2001-05-10
24167,N76533,True,62748,AA56F8,United Airlines,738,B738,B738,B737-824,,2016-05-18,2016-06-18,2016-06-29,2016-06-29,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.8,True,1,2016-06-29
26534,N459AW,True,7863,A593A0,Air Wisconsin,CR2,CRJ2,CRJ2,CRJ-200LR,,,,2003-11-06,2003-11-06,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,21.3,True,1,2003-11-06
30803,N219YX,True,17000188,A1DD2D,Republic Airways,E75,E175,E175,175LR,,,,,2020-03-14,Embraer 175,2,Jet,False,Embraer ERJ170,,True,2,2007-10-25
12226,N889NN,True,33314,AC407D,American Airlines,738,B738,B738,B737-823,,2012-03-14,2012-03-14,2012-04-03,2012-04-03,Boeing 737-800,2,Jet,False,Boeing 737 NG,13.0,True,1,2012-04-03
14938,N500WR,True,36898,A63BF4,Southwest Airlines,738,B738,B738,737-8H4,175,2014-06-11,2014-06-11,2014-06-23,2014-06-23,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.8,True,1,2014-06-23
24492,N2243U,True,63723,A1F2B1,United Airlines,777,B777,B773,B777-322ER,350,2017-06-07,2017-06-07,2017-06-30,2017-08-04,Boeing 777,2,Jet,False,Boeing 777,7.8,True,1,2017-08-04
23817,N581UW,True,6152,A77B76,American Airlines,321,A321,A321,321-231,187,2014-05-28,2014-05-28,2014-06-20,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,10.8,True,2,2014-06-20
11127,N79279,True,31597,AAC2E2,United Airlines,738,B738,B738,B737-824,166,2003-11-10,2003-11-10,2003-11-25,2010-12-14,Boeing 737-800,2,Jet,False,Boeing 737 NG,21.3,True,2,2003-11-25
11279,N836DN,True,31947,AB6EFC,Delta Air Lines,737,,B739,B737-932ER,180,2015-03-05,2015-03-05,2015-03-19,2015-03-19,Boeing 737,2,Jet,False,Boeing 737,10.0,True,1,2015-03-19
9854,N481WN,True,29853,A5EE51,Southwest Airlines,73G,B737,B737,B737-7H4,,2004-08-19,2004-08-19,2004-09-01,2004-09-01,Boeing 737-700,2,Jet,False,Boeing 737 NG,20.6,True,1,2004-09-01
18532,N68891,True,42196,A9249C,United Airlines,737,,B739,B737-924ER,179,2015-09-20,2015-09-20,2015-10-06,2015-10-06,Boeing 737,2,Jet,False,Boeing 737,9.5,True,1,2015-10-06
9518,N932AN,True,29530,ACED24,American Airlines,738,B738,B738,B737-823,,2000-03-30,2000-03-30,2000-04-28,2000-04-28,Boeing 737-800,2,Jet,False,Boeing 737 NG,25.0,True,1,2000-04-28
1751167,N822SK,True,15203,AB39E3,SkyWest Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2008-11-14,2008-11-14,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,16.3,True,1,2008-11-14
2121496,N47281,True,62535,A5CC12,United Airlines,7M8,B38M,B38M,737-8MAX,166,,2019-08-18,2022-10-18,2022-10-18,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,5.6,True,1,2022-10-18
2113924,N503GJ,True,10019,A645B4,GoJet Airlines,,,,CRJ-550,50,,,,2020-01-09,Canadair Regional Jet,,,False,,,True,5,2001-12-07
1658,N758US,True,1348,AA3994,American Airlines,319,A319,A319,319-112,124,2000-10-09,2000-10-09,2000-10-30,2015-04-08,Airbus A319,2,Jet,False,Airbus A319,24.4,True,2,2000-10-30
2114889,N328RR,True,44457,A38D8F,American Airlines,738,B738,B738,B737-8MAX,172,2018-09-03,,,2018-09-21,Boeing 737-800,2,Jet,False,Boeing 737 NG,6.5,True,1,2018-09-21
15021,N8307K,True,36987,AB5BB1,Southwest Airlines,738,B738,B738,B737-8H4,175,2012-04-27,2012-04-27,2012-05-07,2012-05-07,Boeing 737-800,2,Jet,False,Boeing 737 NG,12.9,True,1,2012-05-07
1748694,N8701Q,True,42554,ABF8E0,Southwest Airlines,738,B738,B738,B737-8MAX,175,2016-01-26,,,2018-06-20,Boeing 737-800,2,Jet,False,Boeing 737 NG,9.1,True,1,2018-06-20
31519,N435YX,True,17000423,A537ED,Republic Airways,E75,E175,E175,175LR,,2014-09-06,,,2014-09-25,Embraer 175,2,Jet,False,Embraer ERJ170,10.5,True,1,2014-09-25
24200,N942JB,True,6279,AD1560,JetBlue Airways,32B,A321,A321,321-231,190,2014-09-23,2014-09-23,2014-10-04,2014-10-04,Airbus A321 (Sharklets),2,Jet,False,Airbus A321,10.5,True,1,2014-10-04
26251,N424AW,False,7656,A50A90,Air Wisconsin,CR2,CRJ2,CRJ2,CRJ-200LR,,,,2002-06-27,2002-06-27,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,22.7,True,1,2002-06-27
2133354,N708AL,True,67801,A97251,Alaska Airlines,7M9,B39M,B39M,737-9MAX,,,,2023-11-22,2023-11-22,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,1.3,True,1,2023-11-22
31822,N89304,True,17000406,AC52EE,Mesa Airlines,E75,E175,E175,175LR,76,2014-05-29,,,2014-07-03,Embraer 175,2,Jet,False,Embraer ERJ170,10.8,True,1,2014-07-03
2133530,N323DU,True,55259,A379D3,Delta Air Lines,223,BCS3,BCS3,220-371,,,2023-12-15,2023-12-21,2023-12-21,Airbus A220-300,2,Jet,False,Airbus A220,1.2,True,1,2023-12-21
2122366,N529DT,True,11277,A6AABA,Delta Air Lines,32Q,A21N,A21N,321-271NX,,,,2023-04-12,2023-04-12,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.9,True,1,2023-04-12
24491,N2142U,True,63722,A1CB0F,United Airlines,777,B777,B773,B777-322ER,350,2017-05-11,2017-05-11,2017-06-30,2017-06-30,Boeing 777,2,Jet,False,Boeing 777,7.8,True,1,2017-06-30
85333,N875BD,True,65995,AC0906,American Airlines,788,B788,B788,B787-8,234,2020-10-30,,,,Boeing 787-8,2,Jet,False,Boeing 787,4.4,True,1,
1746584,N556NN,True,15339,A716EE,PSA Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,76,2014-10-22,2014-10-22,2014-10-30,2014-10-30,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,10.4,True,1,2014-10-30
18762,N8717M,True,42571,ABFD66,Southwest Airlines,737,,B738,B737-8MAX,175,2018-03-25,2018-03-26,2018-03-30,2018-03-30,Boeing 737,2,Jet,False,Boeing 737,7.0,True,1,2018-03-30
59129,N47517,True,43456,A5D648,United Airlines,739,B739,B739,B737-9MAX,179,2019-04-29,,,2020-12-30,Boeing 737-900,2,Jet,False,Boeing 737 NG,5.9,True,1,2020-12-30
24400,N926DZ,True,63534,ACD4D7,Delta Air Lines,737,,B739,B737-932ER,180,2019-05-01,2019-05-01,2019-05-07,2019-05-07,Boeing 737,2,Jet,False,Boeing 737,5.9,True,1,2019-05-07
9262,N674UA,True,29242,A8EC57,United Airlines,763,B763,B763,B767-322ER,214,2000-01-26,2000-01-26,2000-04-05,2000-04-05,Boeing 767-300,2,Jet,False,Boeing 767,25.1,True,1,2000-04-05
10981,N657JB,True,3119,A8A785,JetBlue Airways,320,A320,A320,320-232,162,2007-03-30,2007-03-30,2007-07-05,2007-05-05,Airbus A320,2,Jet,False,Airbus A320,18.0,True,1,2007-05-05
2122587,N616FR,True,11330,A80595,Frontier Airlines,32Q,A21N,A21N,321-271NX,240,,,2023-05-26,2023-05-26,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.8,True,1,2023-05-26
8339,N706TW,True,28165,A96C96,Delta Air Lines,752,B752,B752,B757-2Q8,168,1997-02-05,1997-02-05,1997-02-18,2007-08-14,Boeing 757-200,2,Jet,False,Boeing 757,28.1,True,3,1997-02-18
20593,N295NV,True,4942,A3094D,Allegiant Air,320,A320,A320,320-214,186,2011-12-01,2011-12-01,2011-12-22,2020-10-01,Airbus A320,2,Jet,False,Airbus A320,13.3,True,2,2011-12-22
13699,N537AS,True,35204,A6CA7F,Alaska Airlines,738,B738,B738,B737-890,159,2012-01-23,2012-01-23,2012-02-02,2012-02-02,Boeing 737-800,2,Jet,False,Boeing 737 NG,13.1,True,1,2012-02-02
9707,N831MH,True,29702,AB5D2C,Delta Air Lines,764,B764,B764,B767-432ER,238,2000-09-01,2000-09-01,2000-09-20,2000-09-20,Boeing 767-400,2,Jet,False,Boeing 767,24.5,True,1,2000-09-20
2122017,N508AE,True,10072,A657AD,PSA Airlines,,,,CRJ-701ER,,,,2003-01-09,2018-06-01,Canadair CRJ-701ER,,,False,,22.2,True,3,2003-01-09
7467,N774UA,False,26936,AA79A6,United Airlines,772,B772,B772,B777-222,364,1994-07-15,1994-07-15,1996-03-29,1996-03-29,Boeing 777-200,2,Jet,False,Boeing 777,30.7,True,1,1996-03-29
88613,N306DD,True,17000851,A335EB,Envoy Air,E75,E175,E175,175LR,76,2020-11-30,2020-11-30,2020-12-18,2023-09-29,Embraer 175,2,Jet,False,Embraer ERJ170,4.3,True,4,2020-12-18
2113912,N443QX,False,4353,A55736,Horizon Air,DH4,DH8D,DHC8,DHC-8 402,,,,2011-03-15,2011-03-15,De Havilland Canada DHC-8-400 Dash 8Q,2,Turboprop,False,Bombardier DHC-8,14.0,True,1,2011-03-15
2132907,N17309,True,67563,A126CC,United Airlines,7M8,B38M,B38M,737-8MAX,,,2023-06-27,2023-07-18,2023-07-18,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.7,True,1,2023-07-18
26051,N716FR,True,7524,A992E4,Frontier Airlines,321,A321,A321,321-211,230,2017-01-23,2017-01-23,2017-01-28,2017-01-28,Airbus A321,2,Jet,False,Airbus A321,8.1,True,1,2017-01-28
31085,N280SY,True,17000745,A2CFA2,SkyWest Airlines,E75,E175,E175,175LR,76,2018-07-30,,,2018-09-08,Embraer 175,2,Jet,False,Embraer ERJ170,6.6,True,1,2018-09-08
82298,N870AX,True,65990,ABF66C,American Airlines,788,B788,B788,B787-8,234,2020-03-03,,,2020-03-17,Boeing 787-8,2,Jet,False,Boeing 787,5.0,True,1,2020-03-17
1866,N834UA,True,1420,AB68F9,United Airlines,319,A319,A319,319-131,126,2001-01-15,2001-01-15,2001-02-08,2001-02-08,Airbus A319,2,Jet,False,Airbus A319,24.2,True,1,2001-02-08
8236,N7836A,True,28010,AA9ED6,Southwest Airlines,737,,B737,B737-7L9,,1999-10-01,1999-10-01,1999-10-19,2016-03-14,Boeing 737,2,Jet,False,Boeing 737,25.4,True,5,1999-10-19
15012,N8612K,True,36973,ABD536,Southwest Airlines,738,B738,B738,B737-8H4,,2013-03-11,2013-03-11,2013-03-26,2013-03-26,Boeing 737-800,2,Jet,False,Boeing 737 NG,12.0,True,1,2013-03-26
2121641,N952AK,True,60390,AD3C1F,Alaska Airlines,7M9,B39M,B39M,737-9MAX,178,,2022-09-17,2022-09-30,2022-09-30,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,2.5,True,1,2022-09-30
1750529,N487CA,True,7729,A602CD,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2003-01-09,2011-09-09,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,22.2,True,3,2003-01-09
6131,N659DL,True,24421,A8AE7F,Delta Air Lines,752,B752,B752,B757-232,180,1990-06-12,1990-06-12,1990-06-25,1990-06-25,Boeing 757-200,2,Jet,False,Boeing 757,34.7,True,1,1990-06-25
2122121,N709PS,False,10165,A97753,PSA Airlines,,,,CRJ-701ER,65,,,2004-09-21,2005-01-25,Canadair CRJ-701ER,,,False,,20.5,True,3,2004-09-21
9351,N7873A,True,29350,AAAD49,Southwest Airlines,737,,B737,B737-7Q8,143,2004-02-04,2004-02-04,2004-02-23,2015-11-06,Boeing 737,2,Jet,False,Boeing 737,21.1,True,3,2004-02-23
15016,N8698B,True,36977,ABF3B8,Southwest Airlines,738,B738,B738,B737-8H4,175,2016-08-17,2016-08-17,2016-09-12,2016-09-12,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.6,True,1,2016-09-12
19464,N310RF,True,44451,A3484E,American Airlines,737,,B738,B737-8MAX,172,2018-02-17,2018-03-07,2018-10-17,2018-03-07,Boeing 737,2,Jet,False,Boeing 737,7.1,True,1,2018-03-07
59279,N8736J,True,60228,AC04AE,Southwest Airlines,738,B738,B738,B737-8MAX,175,2019-05-01,,,2020-12-20,Boeing 737-800,2,Jet,False,Boeing 737 NG,5.9,True,1,2020-12-20
24652,N918US,True,6443,ACB636,American Airlines,321,A321,A321,321-231,187,2015-01-22,2015-01-22,2015-02-04,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,10.1,True,2,2015-02-04
1748999,N252NN,True,17000642,A26025,Envoy Air,E75,E175,E175,175LR,76,2017-03-02,,,2017-03-23,Embraer 175,2,Jet,False,Embraer ERJ170,8.0,True,1,2017-03-23
30479,N162SY,True,17000576,A0FAC3,SkyWest Airlines,E75,E175,E175,175LR,,2016-07-05,,,2016-07-21,Embraer 175,2,Jet,False,Embraer ERJ170,8.7,True,1,2016-07-21
13562,N562AS,True,35091,A72E69,Alaska Airlines,738,B738,B738,B737-890,,2006-10-13,2006-10-13,2006-11-09,2006-11-09,Boeing 737-800,2,Jet,False,Boeing 737 NG,18.4,True,1,2006-11-09
3784,N496UA,True,1845,A62825,United Airlines,320,A320,A320,320-232,,2002-07-10,2002-07-10,2002-09-12,2009-01-04,Airbus A320,2,Jet,False,Airbus A320,22.7,True,3,2002-09-12
18848,N68805,True,42818,A92365,United Airlines,739,B739,B739,B737-924ER,,2013-09-20,2013-09-20,2013-10-18,2013-10-18,Boeing 737-900,2,Jet,False,Boeing 737 NG,11.5,True,1,2013-10-18
2121877,N37547,True,64477,A44962,United Airlines,7M9,B39M,B39M,737-9MAX,179,,2022-12-12,2022-12-28,2022-12-28,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,2.2,True,1,2022-12-28
12795,N821DX,True,33961,AB34F3,Delta Air Lines,757,B757,B752,757-26D,193,2004-07-11,2004-07-11,2004-07-24,2015-12-17,Boeing 757,2,Jet,False,Boeing 757,20.7,True,3,2004-07-24
14946,N8659D,True,36901,ABE501,Southwest Airlines,738,B738,B738,B737-8H4,,2015-01-28,2015-01-28,2015-02-10,2015-02-10,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.1,True,1,2015-02-10
22375,N475HA,True,55121,A5D45D,Hawaiian Airlines,717,B717,B717,717-22A,128,,,2001-02-28,2001-02-28,Boeing 717,2,Jet,False,Boeing 717,24.0,True,1,2001-02-28
14535,N462AS,True,36361,A5A11A,Alaska Airlines,739,B739,B739,B737-990ER,,2014-04-14,2014-04-14,2014-04-28,2014-04-28,Boeing 737-900,2,Jet,False,Boeing 737 NG,10.9,True,1,2014-04-28
1748709,N762SK,True,10226,AA4A90,SkyWest Airlines,CR7,CRJ7,CRJ7,CRJ-701ER,,,,,2005-10-31,Canadair CRJ 700,2,Jet,False,Canadair CRJ 700,,True,1,2005-10-31
26602,N681NK,True,7908,A90824,Spirit Airlines,321,A321,A321,321-231,228,2017-11-16,2017-11-16,2017-11-30,2017-11-30,Airbus A321,2,Jet,False,Airbus A321,7.3,True,1,2017-11-30
27831,N390DN,True,9066,A48321,Delta Air Lines,321,A321,A321,321-211,,2019-07-08,2019-07-08,2019-07-19,2019-07-19,Airbus A321,2,Jet,False,Airbus A321,5.7,True,1,2019-07-19
26946,N815NW,True,817,AB1D30,Delta Air Lines,330,A330,A333,330-323X,293,2007-01-19,2007-01-19,2007-02-22,2010-01-05,Airbus A330,2,Jet,False,Airbus A330,18.1,True,2,2007-02-23
3038,N849UA,True,1649,ABA30B,United Airlines,319,A319,A319,319-131,,2002-01-18,2002-01-18,2002-02-08,2002-02-08,Airbus A319,2,Jet,False,Airbus A319,23.1,True,1,2002-02-08
107543,N127DN,True,10236,A06E0B,Delta Air Lines,321,A321,A321,321-211,191,2021-08-13,,,2021-08-27,Airbus A321,2,Jet,False,Airbus A321,3.6,True,1,2021-08-27
7487,N680DA,False,26956,A90383,Delta Air Lines,752,B752,B752,757-232,180,1992-11-05,1992-11-05,1992-11-19,1992-11-19,Boeing 757-200,2,Jet,False,Boeing 757,32.3,True,1,1992-11-19
2134092,N720AL,True,67810,A9A397,Alaska Airlines,7M9,B39M,B39M,737-9MAX,,,,2024-05-17,2024-05-17,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,0.8,True,1,2024-05-17
9570,N772AN,True,29580,AA7082,American Airlines,772,B772,B772,B777-223ER,273,1999-02-15,1999-02-15,1999-03-01,1999-03-01,Boeing 777-200,2,Jet,False,Boeing 777,26.1,True,1,1999-03-01
19358,N536NK,False,4422,A6C7ED,Spirit Airlines,32D,A319,A319,319-132,145,2010-08-13,2010-08-13,2010-08-27,2017-05-24,Airbus A319,2,Jet,False,Airbus A319,14.6,True,2,2010-08-27
12310,N33292,True,33455,A3A0EB,United Airlines,738,B738,B738,B737-824,,2004-12-04,2004-12-04,2004-12-21,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,20.3,True,2,2004-12-21
11309,N863DN,True,31975,ABDA54,Delta Air Lines,737,,B739,B737-932ER,180,2016-07-29,2016-07-29,2016-08-05,2016-08-05,Boeing 737,2,Jet,False,Boeing 737,8.6,True,1,2016-08-05
2134045,N994NK,True,11951,ADE2B5,Spirit Airlines,32N,A20N,A20N,320-271N,,,,2024-05-08,2024-05-08,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,0.8,True,1,2024-05-08
9533,N967AN,True,29545,AD7634,American Airlines,738,B738,B738,B737-823,,2001-06-25,2001-06-25,2001-07-16,2001-07-16,Boeing 737-800,2,Jet,False,Boeing 737 NG,23.7,True,1,2001-07-16
2122204,N556GJ,True,10050,A71654,GoJet Airlines,CRJ,,,CRJ-550,50,,,2002-07-31,2021-07-20,Canadair CRJ,,,False,Canadair CRJ,22.6,True,4,2002-07-31
11089,N761AJ,True,31478,AA4548,American Airlines,772,B772,B772,B777-223ER,273,2002-03-11,2002-03-11,2002-03-28,2002-03-28,Boeing 777-200,2,Jet,False,Boeing 777,23.0,True,1,2002-03-28
9828,N425LV,True,29829,A50F40,Southwest Airlines,73G,B737,B737,B737-7H4,143,2002-03-27,2002-03-27,2002-04-12,2002-04-12,Boeing 737-700,2,Jet,False,Boeing 737 NG,23.0,True,1,2002-04-12
1748589,N454SW,True,7749,A5829D,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,,,,2003-01-31,2003-01-31,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,22.1,True,1,2003-01-31
2122596,N524DE,True,11207,A6981A,Delta Air Lines,32Q,A21N,A21N,321-271NX,194,,,2023-06-01,2023-06-01,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.8,True,1,2023-06-01
11620,N285WN,True,32536,A2E28F,Southwest Airlines,73G,B737,B737,B737-7H4,,2007-07-17,2007-07-17,2007-08-08,2007-08-08,Boeing 737-700,2,Jet,False,Boeing 737 NG,17.7,True,1,2007-08-08
3110,N488UA,True,1680,A60814,United Airlines,320,A320,A320,320-232,150,2001-12-06,2001-12-06,2002-02-28,2009-02-02,Airbus A320,2,Jet,False,Airbus A320,23.3,True,3,2002-02-28
23571,N8733M,True,60710,AC0448,Southwest Airlines,737,,B738,B737-8MAX,175,2019-01-28,2019-01-28,2019-02-14,2019-02-14,Boeing 737,2,Jet,False,Boeing 737,6.1,True,1,2019-02-14
27631,N700UW,True,885,A95665,American Airlines,319,A319,A319,319-112,120,1998-09-22,1998-09-22,1998-10-15,2013-12-09,Airbus A319,2,Jet,False,Airbus A319,26.5,True,2,1998-10-15
3202,N771JV,True,17000087,AA6D9A,Envoy Air,E70,E170,E170,170LR,66,,,2006-03-24,2023-08-27,Embraer 170,2,Jet,False,Embraer ERJ170,19.0,True,4,2006-03-24
8127,N780SW,True,27885,AA922B,Southwest Airlines,73G,B737,B737,B737-7H4,2,2000-08-11,2000-08-11,2000-08-28,2000-08-28,Boeing 737-700,2,Jet,False,Boeing 737 NG,24.6,True,1,2000-08-28
17370,N804AN,True,40622,AAF0C6,American Airlines,788,B788,B788,B787-8,234,2015-04-12,2015-04-12,2015-04-24,2015-04-23,Boeing 787-8,2,Jet,False,Boeing 787,9.9,True,1,2015-04-23
2113886,N535GJ,True,10227,A6C39F,GoJet Airlines,,,,CRJ-550,70,,,,2019-11-26,Canadair Regional Jet,,,False,,,True,2,2005-10-31
22385,N151UW,True,5513,A0CFBD,American Airlines,321,A321,A321,321-211,187,2013-03-01,2013-03-01,2013-03-26,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,12.0,True,2,2013-03-26
2116869,N437SW,False,7564,A53EC4,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2001-10-25,2001-10-25,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,23.4,True,1,2001-10-25
2121864,N8932C,False,7932,AC531A,Endeavor Air,CR2,CRJ2,CRJ2,CRJ-200LR,,,,2004-04-28,2021-06-21,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,20.9,True,4,2004-04-28
